selling_price,year,km_driven,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,seller_type_indiv,seller_type_dealer,transmission
160000,2006,95149,1,0,0,0,0,1,0
625000,2018,68458,1,0,0,0,0,1,0
265000,2010,42000,1,0,0,0,1,0,0
515000,2014,90000,0,1,0,0,1,0,0
210000,2016,30000,1,0,0,0,1,0,0
140000,2009,80000,1,0,0,0,1,0,0
940000,2015,128000,0,1,0,0,1,0,0
750000,2013,80000,0,1,0,0,1,0,0
610000,2016,100000,0,1,0,0,1,0,0
450000,2015,50000,0,1,0,0,1,0,0
409999,2012,56000,0,1,0,0,1,0,0
100000,2018,21302,1,0,0,0,1,0,0
650000,2016,100000,0,1,0,0,1,0,0
650000,2017,80000,0,1,0,0,1,0,0
150000,2010,105546,1,0,0,0,1,0,0
500000,2018,10000,1,0,0,0,1,0,0
1000000,2012,80000,0,1,0,0,1,0,0
340000,2013,35000,1,0,0,0,1,0,0
800000,2019,11240,1,0,0,0,1,0,0
1010000,2013,120000,0,1,0,0,1,0,0
350000,2011,120000,0,1,0,0,1,0,0
595000,2016,70000,0,1,0,0,1,0,0
700000,2014,130000,0,1,0,0,1,0,0
265000,2019,40000,1,0,0,0,1,0,0
320000,2015,60000,1,0,0,0,1,0,0
310000,2011,110000,1,0,0,0,1,0,0
700000,2014,130000,0,1,0,0,1,0,0
130000,2009,80000,1,0,0,0,1,0,0
150000,2009,120000,0,1,0,0,1,0,0
300000,2015,104000,0,1,0,0,1,0,0
150000,2011,100000,1,0,0,0,1,0,0
120000,2003,132343,1,0,0,0,1,0,0
950000,2016,90000,0,1,0,0,1,0,0
100000,2007,60000,1,0,0,0,1,0,0
450000,2015,76000,0,1,0,0,1,0,0
30000,2004,60000,1,0,0,0,1,0,0
200000,2009,30000,1,0,0,0,1,0,0
250000,2010,96000,0,1,0,0,1,0,0
1300000,2018,10000,0,1,0,0,1,0,0
425000,2017,36000,0,1,0,0,0,1,0
550000,2017,12997,0,1,0,0,0,1,0
500000,2017,40000,1,0,0,0,1,0,1
1150000,2018,26430,0,1,0,0,0,1,0
475000,2015,24600,1,0,0,0,0,1,0
260000,2011,28481,1,0,0,0,0,1,0
350000,2013,100000,1,0,0,0,1,0,0
750000,2013,41988,0,1,0,0,0,1,0
180000,2009,30375,1,0,0,0,0,1,0
350000,2017,7658,1,0,0,0,0,1,1
611000,2017,34400,0,1,0,0,0,1,0
325000,2017,18500,1,0,0,0,0,1,0
280000,2015,26134,1,0,0,0,0,1,0
300000,2014,28942,1,0,0,0,0,1,1
711000,2012,53600,0,1,0,0,0,1,0
851000,2015,53652,0,1,0,0,0,1,0
260000,2011,52895,0,1,0,0,0,1,0
550000,2013,42324,0,1,0,0,0,1,0
1044999,2016,65000,0,1,0,0,0,1,0
550000,2012,60236,0,1,0,0,0,1,0
210000,2014,70000,1,0,0,0,1,0,0
210000,2014,70000,1,0,0,0,1,0,0
290000,2009,100000,0,1,0,0,1,0,0
250999,2008,110000,0,1,0,0,1,0,0
600000,2019,10300,1,0,0,0,1,0,0
270000,2014,120000,0,1,0,0,1,0,0
550000,2012,142000,0,1,0,0,1,0,0
800000,2017,25000,0,1,0,0,1,0,0
500000,2020,5000,1,0,0,0,1,0,0
535000,2016,52600,0,1,0,0,1,0,0
396000,2016,28643,1,0,0,0,0,1,0
600000,2014,50000,0,1,0,0,1,0,0
575000,2019,30000,1,0,0,0,0,1,0
520000,2020,5000,1,0,0,0,1,0,0
1400000,2018,30000,0,1,0,0,1,0,1
600000,2018,7600,1,0,0,0,1,0,1
195000,2013,47253,0,1,0,0,0,1,0
281000,2015,4432,1,0,0,0,0,1,1
75000,2010,110000,1,0,0,0,1,0,0
400000,2014,25000,1,0,0,0,1,0,0
93000,2009,70000,0,1,0,0,1,0,0
560000,2016,68523,1,0,0,0,0,1,0
400000,2019,5000,1,0,0,0,1,0,0
459999,2018,40000,1,0,0,0,1,0,0
450000,2017,43000,0,1,0,0,1,0,0
88000,2010,80251,0,0,1,0,0,1,0
250000,2010,34500,1,0,0,0,1,0,0
22000,2000,42743,1,0,0,0,0,1,0
130000,2013,93900,0,1,0,0,1,0,0
79000,2004,80000,1,0,0,0,1,0,0
120000,2012,110000,0,1,0,0,1,0,0
1700000,2011,100000,0,1,0,0,1,0,1
300000,2012,25000,0,1,0,0,1,0,0
300000,2012,25000,0,1,0,0,1,0,0
145000,2009,25000,1,0,0,0,1,0,0
3200000,2019,20000,0,1,0,0,1,0,1
240000,2013,10000,1,0,0,0,1,0,0
700000,2018,30000,0,1,0,0,1,0,0
145000,2010,110000,1,0,0,0,1,0,0
535000,2014,80000,0,1,0,0,1,0,0
420000,2016,21000,1,0,0,0,1,0,0
350000,2016,20000,1,0,0,0,1,0,0
550000,2015,32000,0,1,0,0,1,0,0
750000,2007,180000,0,1,0,0,1,0,0
198000,2012,70000,0,1,0,0,1,0,0
420000,2013,50000,0,1,0,0,1,0,0
420000,2013,50000,0,1,0,0,1,0,0
195000,2004,120000,0,1,0,0,1,0,0
150000,2012,55766,1,0,0,0,1,0,0
275000,2011,40000,1,0,0,0,1,0,0
65000,2001,60000,1,0,0,0,1,0,0
200000,2008,50000,1,0,0,0,1,0,0
250000,2010,110000,0,1,0,0,1,0,0
450000,2013,1000,0,1,0,0,0,1,0
590000,2018,26350,0,1,0,0,0,1,0
225000,2012,110000,1,0,0,0,1,0,0
225000,2015,68745,0,1,0,0,0,1,0
165000,2006,132000,1,0,0,0,1,0,0
860000,2019,35000,0,1,0,0,1,0,0
900000,2016,47000,0,1,0,0,1,0,0
182000,2013,100000,0,1,0,0,1,0,0
100000,2010,80000,0,1,0,0,1,0,0
100000,2006,40000,1,0,0,0,1,0,0
375000,2017,27289,1,0,0,0,0,1,1
525000,2018,10980,1,0,0,0,0,1,1
320000,2016,24662,1,0,0,0,0,1,0
525000,2013,37000,0,1,0,0,0,1,0
650000,2014,28245,0,1,0,0,0,1,0
575000,2017,27005,0,1,0,0,0,1,0
355000,2014,39227,1,0,0,0,0,1,0
470000,2016,31367,0,1,0,0,0,1,0
221000,2008,35008,1,0,0,0,0,1,0
195000,2009,27005,1,0,0,0,0,1,0
85000,2001,86000,1,0,0,0,1,0,0
400000,2013,50000,0,1,0,0,1,0,0
650000,2017,20000,0,1,0,0,1,0,0
400000,2010,50000,1,0,0,0,1,0,0
295000,2012,80000,0,1,0,0,1,0,0
60000,2006,135000,0,0,0,1,1,0,0
110000,2003,120000,0,1,0,0,1,0,0
550000,2015,113600,0,1,0,0,1,0,0
190000,2008,70000,1,0,0,0,1,0,0
861999,2018,20000,0,1,0,0,0,1,0
782000,2018,14000,1,0,0,0,0,1,0
836000,2018,26000,0,1,0,0,0,1,0
696000,2016,138925,1,0,0,0,0,1,0
596000,2016,121764,0,1,0,0,0,1,0
612000,2016,105429,1,0,0,0,0,1,0
114999,2015,35000,1,0,0,0,1,0,0
340000,2017,60000,0,1,0,0,1,0,0
550000,2020,5000,1,0,0,0,1,0,0
114999,2008,70000,1,0,0,0,1,0,0
105000,2000,80000,1,0,0,0,1,0,0
890000,2019,20000,0,1,0,0,1,0,0
715000,2019,8000,1,0,0,0,1,0,0
525000,2014,54000,1,0,0,0,0,1,0
735000,2012,55300,0,1,0,0,0,1,1
495000,2016,11958,1,0,0,0,0,1,0
1025000,2017,9000,1,0,0,0,0,1,0
750000,2015,70000,0,1,0,0,1,0,0
600000,2013,120000,0,1,0,0,1,0,0
475000,2014,23122,1,0,0,0,0,1,0
80000,2007,58000,1,0,0,0,0,1,0
325000,2013,62200,0,1,0,0,0,1,0
1470000,2014,34000,0,1,0,0,0,1,1
350000,2015,53000,0,1,0,0,1,0,0
2800000,2013,49000,0,1,0,0,0,1,1
210000,2017,15000,1,0,0,0,0,1,0
349000,2012,44500,0,1,0,0,0,1,0
450000,2013,50000,1,0,0,0,1,0,0
1150000,2013,53000,0,1,0,0,0,1,1
210000,2009,63500,1,0,0,0,0,1,1
4500000,2018,9800,1,0,0,0,0,1,1
825000,2017,13599,1,0,0,0,0,1,1
2750000,2017,13000,0,1,0,0,1,0,1
160000,2012,110000,0,1,0,0,1,0,0
550000,2014,100000,0,1,0,0,1,0,0
95000,2006,110000,1,0,0,0,1,0,0
725000,2014,90000,0,1,0,0,1,0,0
670000,2019,17000,1,0,0,0,1,0,0
65000,2008,140000,1,0,0,0,1,0,0
500000,2015,50000,0,1,0,0,1,0,0
600000,2017,53000,1,0,0,0,1,0,0
350000,2017,70000,1,0,0,0,1,0,0
200000,2012,70000,0,1,0,0,1,0,0
110000,2008,154000,0,1,0,0,1,0,0
150000,2012,80000,1,0,0,0,1,0,0
75000,2003,110000,0,1,0,0,1,0,0
350000,2013,90000,0,1,0,0,1,0,0
1700000,2018,15000,0,1,0,0,1,0,0
890000,2011,86000,0,1,0,0,1,0,1
500000,2014,120000,0,1,0,0,1,0,0
600000,2019,5200,1,0,0,0,1,0,0
99000,2010,60000,1,0,0,0,1,0,0
235000,2011,46000,1,0,0,0,1,0,0
75000,2006,40000,1,0,0,0,1,0,0
600000,2014,90000,0,1,0,0,1,0,0
1000000,2019,25000,0,1,0,0,1,0,0
390000,2012,90000,0,1,0,0,1,0,0
600000,2015,70000,0,1,0,0,1,0,0
600000,2017,70000,1,0,0,0,1,0,0
730000,2019,35000,0,1,0,0,1,0,0
450000,2017,12700,1,0,0,0,1,0,1
250000,2011,80000,0,1,0,0,1,0,0
1400000,2018,20000,0,1,0,0,1,0,0
300000,2018,20000,1,0,0,0,1,0,0
800000,2017,19000,1,0,0,0,1,0,0
125000,2009,95000,0,1,0,0,1,0,0
2600000,2019,9500,0,1,0,0,1,0,1
300000,2012,50000,1,0,0,0,1,0,0
295000,2012,90000,0,1,0,0,1,0,0
650000,2013,45839,1,0,0,0,0,1,0
200000,2010,74510,1,0,0,0,0,1,0
130000,2009,87293,1,0,0,0,0,1,0
250000,2012,156040,0,1,0,0,0,1,0
400000,2004,93415,0,1,0,0,0,1,0
430000,2017,101159,1,0,0,0,0,1,0
170000,2015,80000,1,0,0,0,1,0,0
450000,2019,12000,1,0,0,0,1,0,0
350000,2013,90000,1,0,0,0,1,0,0
130000,2011,68519,1,0,0,0,0,1,0
180000,2012,55130,0,1,0,0,0,1,0
475000,2014,65239,1,0,0,0,0,1,0
470000,2015,58182,1,0,0,0,0,1,0
200000,2012,91245,0,1,0,0,0,1,0
650000,2013,102989,0,1,0,0,0,1,0
400000,2010,50000,1,0,0,0,1,0,0
100000,2000,120000,1,0,0,0,1,0,0
409999,2014,90000,0,1,0,0,1,0,0
640000,2018,25000,0,1,0,0,1,0,0
160000,2007,80000,1,0,0,0,1,0,0
182000,2013,100000,0,1,0,0,1,0,0
750000,2018,70000,0,1,0,0,1,0,0
150000,2002,50000,0,1,0,0,1,0,0
80000,2008,100000,1,0,0,0,1,0,0
240000,2016,90000,0,1,0,0,1,0,0
60000,2005,60000,1,0,0,0,1,0,0
70000,2007,120000,1,0,0,0,1,0,0
285000,2008,90000,0,1,0,0,1,0,1
350000,2015,60000,0,1,0,0,1,0,0
699000,2015,30000,0,1,0,0,1,0,0
275000,2011,108000,0,1,0,0,1,0,0
350000,2012,160000,0,1,0,0,1,0,0
135000,2006,90000,1,0,0,0,1,0,0
325000,2010,120000,0,1,0,0,1,0,0
650000,2012,102000,0,1,0,0,1,0,0
300000,2009,178000,0,1,0,0,1,0,0
1200000,2014,200000,0,1,0,0,1,0,0
450000,2012,60000,1,0,0,0,0,1,0
425000,2019,3000,1,0,0,0,1,0,0
150000,2006,75118,1,0,0,0,1,0,0
290000,2013,140000,0,1,0,0,1,0,0
335000,2014,60000,1,0,0,0,1,0,0
120000,2006,79000,1,0,0,0,0,1,0
20000,2005,25000,1,0,0,0,1,0,0
250000,2005,70000,1,0,0,0,1,0,0
120000,2008,41723,1,0,0,0,1,0,0
250000,2010,70000,1,0,0,0,1,0,0
220000,2012,70000,0,1,0,0,1,0,0
61000,2005,4637,1,0,0,0,1,0,0
620000,2016,70000,0,1,0,0,1,0,0
425000,2014,100000,0,1,0,0,1,0,0
85000,2009,120000,0,1,0,0,1,0,0
270000,2015,40000,0,1,0,0,1,0,0
180000,2009,220000,0,1,0,0,1,0,0
300000,2018,20000,1,0,0,0,1,0,0
800000,2017,19000,1,0,0,0,1,0,0
125000,2009,95000,0,1,0,0,1,0,0
450000,2017,30000,1,0,0,0,1,0,0
450000,2012,42655,0,1,0,0,1,0,0
250000,2017,43000,1,0,0,0,1,0,0
725000,2012,70000,0,1,0,0,1,0,0
250000,2010,55000,1,0,0,0,1,0,0
99000,2010,80000,0,1,0,0,1,0,0
350000,2017,55000,1,0,0,0,1,0,0
511000,2018,70000,1,0,0,0,1,0,0
300000,2012,80000,0,1,0,0,1,0,0
1100000,2010,110000,1,0,0,0,1,0,1
125000,2010,60000,1,0,0,0,1,0,0
500000,2018,30000,1,0,0,0,1,0,0
385000,2013,80000,0,1,0,0,1,0,0
350000,2012,90000,1,0,0,0,1,0,0
60000,2003,50000,1,0,0,0,1,0,0
300000,2012,50000,1,0,0,0,1,0,0
400000,2012,70000,0,1,0,0,1,0,0
550000,2014,110000,0,1,0,0,1,0,0
300000,2012,80000,1,0,0,0,1,0,0
250000,2012,156000,0,1,0,0,1,0,0
800000,2012,180000,0,1,0,0,1,0,0
300000,2018,25000,1,0,0,0,1,0,0
80000,2004,120000,1,0,0,0,1,0,0
1200000,2020,11000,0,1,0,0,1,0,0
355000,2017,40000,1,0,0,0,1,0,1
520000,2015,50000,0,1,0,0,1,0,0
500000,2012,26000,0,1,0,0,1,0,0
114999,2008,30000,1,0,0,0,1,0,0
1800000,2014,50000,0,1,0,0,1,0,0
800000,2018,20000,0,1,0,0,1,0,0
105000,2008,30000,1,0,0,0,1,0,0
135000,2011,78000,1,0,0,0,1,0,0
170000,2011,40000,1,0,0,0,1,0,0
550000,2014,100000,1,0,0,0,1,0,0
250000,2009,70000,1,0,0,0,1,0,0
650000,2014,30000,0,1,0,0,1,0,0
210000,2008,77000,1,0,0,0,1,0,1
260000,2011,150000,0,1,0,0,1,0,0
750000,2016,69000,0,1,0,0,1,0,0
1350000,2016,120000,0,1,0,0,1,0,1
220000,2012,120000,0,1,0,0,1,0,0
110000,2008,110000,1,0,0,0,1,0,0
1230000,2017,70000,0,1,0,0,1,0,1
220000,2013,110000,0,1,0,0,1,0,0
130000,2009,50000,0,1,0,0,1,0,0
330000,2012,44000,1,0,0,0,1,0,0
254999,2010,90000,1,0,0,0,1,0,0
600000,2014,50000,1,0,0,0,1,0,0
210000,2012,50000,1,0,0,0,1,0,0
300000,2014,146000,0,1,0,0,1,0,0
426000,2018,15000,1,0,0,0,1,0,1
265000,2015,60000,1,0,0,0,1,0,0
450000,2016,35000,1,0,0,0,1,0,0
480000,2012,80000,0,1,0,0,1,0,0
40000,2010,90000,1,0,0,0,1,0,0
395000,2011,70000,1,0,0,0,1,0,0
229999,2013,62000,1,0,0,0,1,0,0
875000,2018,10000,1,0,0,0,1,0,1
170000,2010,80000,0,0,1,0,1,0,0
500000,2015,35000,1,0,0,0,1,0,0
450000,2013,1000,0,1,0,0,0,1,0
3800000,2018,10000,0,1,0,0,0,1,1
1580000,2013,86000,0,1,0,0,0,1,1
4950000,2019,30000,0,1,0,0,0,1,1
535000,2016,52600,0,1,0,0,1,0,0
225000,2012,110000,1,0,0,0,1,0,0
550000,2017,19890,1,0,0,0,0,1,1
670000,2016,7104,1,0,0,0,0,0,0
625000,2015,11918,1,0,0,0,0,0,0
520000,2017,10510,1,0,0,0,0,1,1
239000,2016,41000,1,0,0,0,0,1,0
2600000,2017,47162,0,1,0,0,0,0,1
750000,2015,45974,0,1,0,0,0,0,0
229999,2012,49824,1,0,0,0,0,1,0
1300000,2013,58500,0,1,0,0,0,1,1
80000,2005,56580,1,0,0,0,0,1,0
385000,2012,52000,0,1,0,0,0,1,0
760000,2015,55340,1,0,0,0,0,0,0
600000,2017,46507,0,1,0,0,0,0,0
450000,2019,40000,1,0,0,0,1,0,0
450000,2019,40000,1,0,0,0,1,0,0
550000,2012,120000,0,1,0,0,1,0,0
200000,2013,60000,1,0,0,0,1,0,0
80000,2008,90000,1,0,0,0,1,0,0
300000,2010,250000,0,1,0,0,1,0,0
675000,2019,15000,0,1,0,0,1,0,0
260000,2017,30000,1,0,0,0,1,0,0
500000,2019,15000,1,0,0,0,1,0,0
150000,2012,55766,1,0,0,0,1,0,0
100000,2006,80000,1,0,0,0,1,0,0
70000,2001,117000,1,0,0,0,1,0,0
100000,2004,70000,1,0,0,0,1,0,0
730000,2012,110000,0,1,0,0,1,0,0
525000,2016,100000,0,1,0,0,1,0,0
525000,2016,105000,0,1,0,0,1,0,0
550000,2009,182000,0,1,0,0,1,0,0
420000,2012,95000,0,1,0,0,1,0,0
500000,2015,70000,1,0,0,0,1,0,0
165000,2009,76000,1,0,0,0,1,0,0
650000,2014,70000,0,1,0,0,1,0,0
195000,2013,46000,0,1,0,0,1,0,0
75000,1999,70000,1,0,0,0,1,0,0
100000,2005,120000,0,1,0,0,1,0,0
1770000,2017,25000,0,1,0,0,1,0,0
90000,2006,90000,1,0,0,0,1,0,0
515000,2016,50000,0,1,0,0,1,0,0
700000,2017,24585,0,1,0,0,0,1,0
62000,2001,70000,1,0,0,0,1,0,0
220000,2011,110000,0,1,0,0,1,0,0
520000,2019,10000,0,0,1,0,1,0,0
170000,2010,100000,1,0,0,0,1,0,0
190000,2011,110000,0,1,0,0,1,0,0
150000,2011,100000,0,1,0,0,1,0,0
125000,2009,65000,1,0,0,0,1,0,0
290000,2015,40000,0,1,0,0,1,0,0
490000,2019,13900,1,0,0,0,1,0,0
434999,2017,17563,1,0,0,0,1,0,0
380000,2016,15000,1,0,0,0,1,0,0
200000,2012,82000,0,1,0,0,1,0,0
495000,2016,40000,0,1,0,0,1,0,0
894999,2014,173000,0,1,0,0,1,0,0
600000,2014,151000,0,1,0,0,1,0,0
300000,2015,50000,1,0,0,0,1,0,0
430000,2017,15000,1,0,0,0,1,0,0
370000,2017,80000,0,1,0,0,1,0,0
750000,2019,11000,1,0,0,0,1,0,0
300000,2016,50000,0,0,1,0,1,0,0
700000,2012,120000,0,1,0,0,1,0,1
100000,2007,70000,0,0,0,1,1,0,0
300000,2015,90000,1,0,0,0,1,0,0
130000,2012,185000,0,1,0,0,1,0,0
650000,2016,40000,0,1,0,0,1,0,0
509999,2017,25000,0,1,0,0,1,0,0
1000000,2013,117780,0,1,0,0,1,0,0
280000,2010,120000,0,1,0,0,1,0,0
600000,2017,120000,0,1,0,0,1,0,0
210000,2013,120000,0,1,0,0,1,0,0
1150000,2014,110000,0,1,0,0,1,0,1
229999,2018,30000,1,0,0,0,1,0,0
245000,2018,30000,1,0,0,0,1,0,0
600000,2015,60000,0,1,0,0,1,0,0
375000,2016,25000,1,0,0,0,1,0,0
150000,2015,55000,0,1,0,0,1,0,0
1450000,2018,20000,0,1,0,0,1,0,0
500000,2014,100000,0,1,0,0,1,0,0
75000,2007,40000,1,0,0,0,1,0,0
225000,2006,80000,1,0,0,0,1,0,1
275000,2006,80000,1,0,0,0,1,0,1
620000,2018,35000,0,1,0,0,1,0,0
600000,2010,110000,0,1,0,0,1,0,0
275000,2011,160000,0,1,0,0,1,0,0
125000,2013,125000,0,1,0,0,1,0,0
80000,2011,62000,1,0,0,0,1,0,0
199000,2011,120000,0,1,0,0,1,0,0
440000,2016,33000,1,0,0,0,1,0,0
250000,2013,80000,0,1,0,0,1,0,0
700000,2017,35000,0,1,0,0,1,0,0
450000,2015,50000,0,1,0,0,1,0,0
240000,2019,5000,1,0,0,0,1,0,0
350000,2016,12000,1,0,0,0,1,0,0
650000,2016,81595,0,1,0,0,0,1,0
71000,2005,22000,1,0,0,0,1,0,0
400000,2015,40000,1,0,0,0,1,0,0
130000,2008,40000,1,0,0,0,1,0,0
300000,2013,70000,0,1,0,0,1,0,0
1100000,2019,4000,0,1,0,0,1,0,0
2200000,2015,24000,0,1,0,0,1,0,1
800000,2018,13500,1,0,0,0,0,1,0
490000,2013,40000,0,1,0,0,1,0,0
836000,2018,9700,1,0,0,0,0,1,0
375000,2012,62000,1,0,0,0,1,0,0
1249000,2016,24000,0,1,0,0,0,1,0
1240000,2019,13000,0,1,0,0,0,1,0
35000,2009,50000,1,0,0,0,1,0,0
1068000,2017,36000,1,0,0,0,0,1,0
1189000,2017,40000,0,1,0,0,0,1,0
700000,2018,27000,1,0,0,0,1,0,0
350000,2016,40000,1,0,0,0,1,0,0
254999,2009,80000,1,0,0,0,1,0,0
229999,2005,221000,0,1,0,0,1,0,0
750000,2016,80000,0,1,0,0,1,0,0
325000,2012,119000,0,1,0,0,1,0,0
760000,2009,190000,0,1,0,0,1,0,0
509999,2017,25000,1,0,0,0,1,0,1
363000,2013,28740,1,0,0,0,1,0,0
229999,2010,48500,1,0,0,0,1,0,0
290000,2012,110000,1,0,0,0,1,0,0
550000,2018,30000,1,0,0,0,1,0,0
125000,2011,120000,0,1,0,0,1,0,0
2000000,2014,130000,0,1,0,0,1,0,1
350000,2008,140000,0,1,0,0,1,0,0
390000,2011,90000,0,1,0,0,1,0,0
260000,2010,50000,1,0,0,0,1,0,0
150000,2008,50000,1,0,0,0,1,0,0
85000,2006,60000,1,0,0,0,1,0,0
280000,2015,15000,1,0,0,0,1,0,0
220000,2015,45000,1,0,0,0,1,0,0
140000,2005,80000,1,0,0,0,1,0,0
370000,2018,15000,1,0,0,0,1,0,1
650000,2019,20000,0,1,0,0,1,0,0
280000,2017,37000,1,0,0,0,1,0,0
540000,2016,80000,0,1,0,0,1,0,0
50000,2002,120000,0,1,0,0,1,0,0
800000,2018,20000,1,0,0,0,1,0,0
515000,2016,25000,0,1,0,0,1,0,0
220000,2010,96000,1,0,0,0,1,0,0
525000,2014,54000,1,0,0,0,0,1,0
165000,2013,53000,1,0,0,0,0,1,0
221000,2010,65000,0,1,0,0,0,1,0
245000,2015,43000,1,0,0,0,0,1,0
260000,2012,42000,1,0,0,0,0,1,0
550000,2011,73000,0,1,0,0,0,1,1
434999,2015,29000,1,0,0,0,0,1,0
450000,2013,95000,0,1,0,0,0,1,0
290000,2014,25000,1,0,0,0,1,0,0
305000,2011,53000,1,0,0,0,0,1,0
265000,2011,20000,1,0,0,0,0,1,0
325000,2014,57000,1,0,0,0,0,1,0
550000,2014,52000,0,1,0,0,0,1,0
105000,2008,40000,1,0,0,0,1,0,0
275000,2012,47000,1,0,0,0,0,1,0
434999,2012,47000,1,0,0,0,0,1,0
690000,2016,73000,0,1,0,0,0,1,0
249000,2012,42000,1,0,0,0,0,1,0
204999,2012,60000,1,0,0,0,0,1,0
200000,2012,50000,0,1,0,0,1,0,0
190000,2015,120000,1,0,0,0,1,0,0
150000,2012,50000,1,0,0,0,1,0,0
70000,1999,70000,1,0,0,0,1,0,0
900000,2018,25000,0,1,0,0,1,0,0
950000,2019,11000,1,0,0,0,1,0,1
475000,2013,80000,1,0,0,0,1,0,0
55000,1998,80000,1,0,0,0,1,0,0
450000,2013,75000,0,1,0,0,1,0,0
1200000,2009,45000,0,1,0,0,1,0,1
300000,2007,100000,0,1,0,0,1,0,0
350000,2014,60000,0,1,0,0,1,0,0
229999,2011,160000,0,1,0,0,1,0,0
821000,2015,50000,1,0,0,0,1,0,0
200000,2014,80000,1,0,0,0,1,0,0
1000000,2017,60000,0,1,0,0,1,0,0
220000,2016,60000,1,0,0,0,1,0,0
459999,2015,148620,0,1,0,0,0,1,0
310000,2012,70000,0,1,0,0,1,0,0
815000,2018,42000,0,1,0,0,1,0,0
1200000,2017,40000,0,1,0,0,1,0,0
170000,2011,150000,0,1,0,0,1,0,0
1000000,2017,30000,0,1,0,0,1,0,0
155000,2010,90000,1,0,0,0,1,0,0
400000,2017,120000,0,1,0,0,1,0,0
400000,2016,80000,0,1,0,0,1,0,0
250000,2010,80000,0,1,0,0,1,0,0
150000,2008,50000,1,0,0,0,1,0,0
80000,2002,70000,1,0,0,0,1,0,0
130000,2009,120000,1,0,0,0,1,0,1
325000,2014,70000,0,1,0,0,1,0,1
735000,2012,55300,0,1,0,0,0,1,1
285000,2012,74300,0,1,0,0,0,1,0
350000,2010,48781,1,0,0,0,0,1,0
290000,2010,87620,0,1,0,0,0,1,1
890000,2017,40219,0,1,0,0,0,1,1
385000,2011,11473,1,0,0,0,0,1,0
425000,2017,8352,1,0,0,0,0,1,0
525000,2017,9745,1,0,0,0,0,1,1
550000,2017,9748,1,0,0,0,0,1,0
271000,2012,49000,1,0,0,0,0,1,0
1490000,2018,20694,0,1,0,0,0,1,0
490000,2015,31080,1,0,0,0,0,1,0
260000,2014,37605,1,0,0,0,0,1,0
455000,2014,55850,0,1,0,0,0,1,0
75000,2010,58850,1,0,0,0,0,1,0
421000,2015,23839,1,0,0,0,0,1,0
550000,2016,54000,0,1,0,0,0,1,0
330000,2013,38000,1,0,0,0,0,1,1
390000,2012,45454,0,1,0,0,0,1,0
599000,2015,46957,0,1,0,0,0,1,1
738000,2019,8000,1,0,0,0,1,0,1
300000,2016,30000,1,0,0,0,1,0,0
150000,2012,110000,0,1,0,0,1,0,0
440000,2007,223000,0,1,0,0,1,0,0
280000,2011,110000,0,1,0,0,1,0,0
100000,2006,120000,1,0,0,0,1,0,0
150000,2008,100000,1,0,0,0,1,0,0
380000,2014,100000,0,1,0,0,1,0,0
90000,2006,60000,1,0,0,0,1,0,0
300000,2008,270000,0,1,0,0,1,0,0
275000,2011,60000,0,1,0,0,1,0,0
180000,2009,41090,1,0,0,0,1,0,0
225000,2012,296823,0,1,0,0,1,0,0
200000,2014,40000,1,0,0,0,1,0,0
500000,2011,40000,1,0,0,0,1,0,0
300000,2010,70000,1,0,0,0,1,0,0
765000,2015,80000,0,1,0,0,1,0,0
650000,2017,90000,0,1,0,0,1,0,0
380000,2017,19000,1,0,0,0,1,0,0
480000,2014,110000,0,1,0,0,1,0,0
200000,1996,60000,0,1,0,0,1,0,0
380000,2017,19000,1,0,0,0,1,0,0
145000,2010,68000,0,0,1,0,1,0,0
280000,2011,120000,0,1,0,0,1,0,0
254999,2014,30000,0,1,0,0,1,0,0
300000,2016,90000,1,0,0,0,1,0,0
480000,2015,140000,0,1,0,0,1,0,0
850000,2017,44500,1,0,0,0,1,0,1
350000,2014,52000,0,1,0,0,1,0,0
650000,2016,26000,1,0,0,0,1,0,0
650000,2016,26000,1,0,0,0,1,0,0
550000,2007,80000,1,0,0,0,1,0,0
300000,2015,35000,1,0,0,0,1,0,0
150000,2008,60000,1,0,0,0,1,0,0
300000,2014,120000,1,0,0,0,1,0,0
80000,2004,58000,1,0,0,0,1,0,0
200000,2014,100000,0,1,0,0,1,0,0
220000,2016,43700,1,0,0,0,1,0,0
68000,2009,120000,1,0,0,0,1,0,0
180000,2011,80000,0,1,0,0,1,0,0
290000,2017,20000,1,0,0,0,1,0,0
300000,2018,25000,1,0,0,0,1,0,0
600000,2014,27483,0,1,0,0,0,1,0
470000,2019,8000,1,0,0,0,1,0,0
150000,2008,30000,1,0,0,0,1,0,0
400000,2017,30000,1,0,0,0,1,0,0
110000,2009,100000,0,1,0,0,1,0,0
180000,2014,56207,1,0,0,0,0,1,0
250000,2010,40000,1,0,0,0,1,0,0
80000,2006,70000,1,0,0,0,1,0,0
875000,2018,1440,1,0,0,0,1,0,0
425000,2015,12000,1,0,0,0,1,0,0
300000,2019,50000,1,0,0,0,1,0,0
700000,2016,35000,0,1,0,0,1,0,0
130000,2010,50000,1,0,0,0,1,0,0
1000000,2017,60000,0,1,0,0,1,0,0
650000,2017,67000,0,1,0,0,1,0,0
400000,2013,100000,1,0,0,0,1,0,0
800000,2017,60000,0,1,0,0,1,0,0
675000,2017,70000,0,1,0,0,1,0,0
